track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,category
0FlJRNKn0aDvx36lQtPUWo,Agrypnie,Grenzgaenger,Grenzgænger,18,452626,False,0.466,0.962,1,-4.444,1,0.0817,3.53e-05,0.482,0.357,0.29,120.009,4,black-metal,Rock
1UrHneob6DrcOGHJk9cnoE,Der Weg einer Freiheit,Stellar,Requiem,18,502246,False,0.217,0.849,1,-10.292,1,0.0646,1.86e-05,0.896,0.0572,0.0395,109.563,3,black-metal,Rock
0AnyeHDkVoY5wn1NXYpQJD,Xanthochroid,Blessed He With Boils,Blessed He With Boils,18,449506,False,0.269,0.795,7,-7.508,0,0.0688,0.000147,0.277,0.778,0.121,119.958,4,black-metal,Rock
1sYr5Ib8X77b3hOUxMm0gx,Black Messiah,The Final Journey,Windloni,19,309965,False,0.224,0.891,9,-4.261,1,0.0498,3.07e-06,0.767,0.176,0.223,153.16,4,black-metal,Rock
4xExX6cjgFyqKH2YCDCfvy,ORM,Ir,Klippens Lyse Hal,18,1395338,False,0.0858,0.814,6,-7.181,1,0.062,2.3e-05,0.691,0.0963,0.0627,171.799,4,black-metal,Rock
7IjhmqIrwo6bv3oqMfE8Gv,Skyforger,Senprusija,Romove,18,404506,False,0.166,0.975,2,-3.585,0,0.11,3.16e-05,0.00552,0.0656,0.233,75.005,4,black-metal,Rock
1KH4yq8QWmD33GmYOMVo6q,Carnifex,Die Without Hope,Last Words,20,179773,False,0.432,0.983,11,-2.469,0,0.1,8.04e-06,0.425,0.348,0.101,104.945,4,black-metal,Rock
04Nhn19E68jXniH3U6OWoD,Bewitcher,Cursed Be Thy Kingdom,Electric Phantoms,19,257200,False,0.316,0.974,0,-6.375,0,0.114,7.55e-05,0.0153,0.385,0.49,138.718,4,black-metal,Rock
1AlGB2QDSuanDxQYBhmdym,LIK,Misanthropic Breed,Misanthropic Breed,19,81724,False,0.162,0.522,4,-6.572,1,0.0446,0.0925,0.981,0.278,0.0836,159.835,4,black-metal,Rock
3fqMkZNIfYgYmVPO6Ivuqm,In Twilight's Embrace,Lifeblood,Lifeblood,19,356136,False,0.153,0.949,9,-6.887,0,0.107,1.96e-05,0.768,0.21,0.129,134.986,4,black-metal,Rock
7ewvRAerH1lASqFO76svOL,Desaster,Churches Without Saints,Learn to Love the Void,18,238000,False,0.227,0.962,8,-6.199,1,0.219,1.81e-06,0.349,0.0809,0.434,92.738,4,black-metal,Rock
18HnCeaGjRjCyhqrBG2xmR,Rose Funeral,The Resting Sonata,Embalming The Masses,20,279226,False,0.257,0.899,0,-8.823,0,0.0999,7.44e-06,0.684,0.0642,0.278,110.944,4,black-metal,Rock
1ZkYaEkIDSDeDcShTBj9vE,Cadaveria,Far Away from Conformity (Remixed and Remastered),Call Me,19,221952,False,0.481,0.953,11,-3.324,1,0.096,2.98e-05,1.45e-05,0.0754,0.517,131.977,4,black-metal,Rock
3sXpEwbsoFfneTtOLwrbyu,Primordial,To the Nameless Dead,Traitors Gate,18,409506,False,0.0689,0.957,7,-5.024,1,0.0904,2.39e-06,0.258,0.0706,0.0647,185.43,1,black-metal,Rock
53mYqKfg39Sq3IpS2ywGfM,In Twilight's Embrace,Lawa,Pełen czerni,19,318603,False,0.279,0.892,11,-8.2,0,0.0994,0.00227,0.000113,0.105,0.142,139.926,4,black-metal,Rock
1JWIdPBj17shz9pavUP8fv,Vintersorg,Till Fjalls,Vildmarkens Fortrollande Stammer,20,249613,False,0.164,0.902,0,-8.848,0,0.0662,0.000129,4.97e-06,0.267,0.332,154.731,1,black-metal,Rock
2YGEvD1PTSsb1qZrAqLTkG,Christ Agony,Trilogy,Spell of Death,18,169160,False,0.483,0.714,2,-10.79,1,0.0359,7.17e-06,0.88,0.318,0.0419,120.046,4,black-metal,Rock
7bw1XVQuxg9SmXsoaBWcjJ,Cruel Force,The Rise Of Satanic Might,Queen Of Heresy,19,216213,True,0.188,0.984,6,-5.223,1,0.0945,1.62e-06,0.847,0.195,0.446,186.646,4,black-metal,Rock
0x6QL1WPFiIBUFIRXkpNE7,Sólstafir,Köld,Köld,18,538973,False,0.109,0.406,0,-8.37,0,0.0384,0.000547,0.233,0.0892,0.0769,158.128,3,black-metal,Rock
7es2BqMZqFjzjMI8QCPDE1,Cruel Force,The Rise Of Satanic Might,Necromansy,19,214853,True,0.385,0.964,11,-5.585,1,0.041,4.03e-06,0.0161,0.086,0.519,98.403,4,black-metal,Rock
3gltjLpFGs2OEYPMwelCSS,Dissection,Reinkaos,God of Forbidden Light,41,222249,True,0.263,0.85,0,-3.979,0,0.0506,8.88e-06,0.506,0.309,0.718,123.443,4,black-metal,Rock
19K65Zk83c7Yd5EaZNWQ3h,Leviathan,Howl Mockery at the Cross,Lycanthropus Rex,18,410866,False,0.171,0.928,9,-4.014,0,0.113,0.0004,0.83,0.123,0.0382,118.271,1,black-metal,Rock
35G3OPh6mgKHN9I0W76Ybi,Sargeist,Let the Devil In,As Darkness Tears the World Apart,17,235440,True,0.127,0.971,7,-6.834,0,0.0872,2.27e-06,0.931,0.0727,0.0244,84.483,4,black-metal,Rock
2RM6p5lHeqQswGVfOM2QBu,Behemoth,Opvs Contra Natvram,Neo-Spartacvs,46,258160,False,0.148,0.978,6,-4.02,0,0.187,2.24e-05,8.36e-05,0.0805,0.34,66.121,4,black-metal,Rock
3sZnMMojrkwOxzdV1zUf2J,Leviathan,Scar Sighted,Within Thrall,18,337980,False,0.181,0.942,10,-7.231,0,0.0982,7.48e-06,0.714,0.112,0.133,152.13,4,black-metal,Rock
5jrWAL0VDu5MbQnzZ6pk0s,Devil Master,Satan Spits on Children of Light,Nightmares in the Human Collapse,20,175833,False,0.135,0.994,0,-5.186,0,0.0953,1.31e-06,0.766,0.24,0.0393,157.87,4,black-metal,Rock
69RKttZp5ubhotQ2ZmoqkQ,Fallujah,Empyrean,Mindless Omnipotent Master,46,278600,False,0.395,0.944,1,-5.82,1,0.0919,1.74e-05,0.861,0.186,0.12,179.946,3,black-metal,Rock
6flhEivmmwE0fMB1vEmwnn,Behemoth,Opvs Contra Natvram,Once Upon A Pale Horse,46,256785,True,0.528,0.93,1,-4.43,1,0.0575,9.04e-06,0.115,0.134,0.202,99.978,4,black-metal,Rock
2dE38SXWT06ER3n3fUeJ3k,Hypocrisy,Hypocrisy,Reversed Reflections,20,265293,False,0.279,0.853,0,-5.483,1,0.0509,4.9e-06,0.00119,0.286,0.287,149.933,4,black-metal,Rock
5zcKSzFMjftkKWQEBrHMsy,Antichrist Siege Machine,Purifying Blade,Victorious Legions of Satan,19,207016,False,0.109,0.985,10,-6.691,0,0.161,1.06e-06,0.89,0.312,0.0795,171.82,4,black-metal,Rock
3CS6i4lXcmxY1RXouFpYGR,Tiamat,Clouds,The Scapegoat,20,296800,False,0.491,0.641,2,-9.348,1,0.0291,0.000486,0.011,0.036,0.388,137.845,4,black-metal,Rock
1RRKJPVnNwNZafc3xubwX8,Bucovina,Sub Stele,Sub Piatra Doamnei,19,251372,False,0.23,0.887,6,-4.374,0,0.0457,6.28e-05,0.0281,0.133,0.673,135.9,4,black-metal,Rock
0wPgekGeIrPFADeeAf2Xlj,Månegarm,Vargstenen,Den Gamle Talar,19,128600,False,0.504,0.577,7,-7.942,0,0.0315,0.0128,0.215,0.107,0.721,145.168,3,black-metal,Rock
3vJ6a6GhjS32yUSDbhVgkV,Aversions Crown,Xenocide,Stillborn Existence,20,278233,False,0.171,0.931,7,-6.229,1,0.192,5.89e-05,0.749,0.159,0.0374,88.475,5,black-metal,Rock
6EvRTwwmPsCvHbur6Ch4e5,Windir,Likferd,Dauden,18,259173,False,0.307,0.847,0,-6.278,1,0.048,1.35e-06,0.91,0.0894,0.159,168.016,4,black-metal,Rock
0tog32XyW73PlwctgUE503,Anaal Nathrakh,A New Kind of Horror,The Road to…,18,109000,True,0.15,0.824,10,-10.281,1,0.453,0.0798,0.759,0.237,0.0224,106.626,4,black-metal,Rock
2ZeTxFXTQeqXAYTJBwuPdT,Deicide,Till Death Do Us Part,Till Death Do Us Part,19,254493,True,0.255,0.978,10,-5.401,0,0.116,0.00129,0.376,0.161,0.036,128.999,4,black-metal,Rock
0XikAPBz2QDHjZxDQCGe06,Midnight,Shox of Violence,Who Gives a Fuck?,19,175667,True,0.228,0.971,10,-4.048,0,0.0798,3.51e-06,0.75,0.152,0.628,160.195,4,black-metal,Rock
3EgFBoMgwhv6cGC6svWyuL,Midnight,Satanic Royalty,Savage Dominance,19,207266,False,0.155,0.958,10,-3.658,0,0.0675,6.57e-06,0.178,0.297,0.19,155.723,4,black-metal,Rock
7azJlKEIvNRpsM1Merd2eG,Tiamat,Judas Christ (Bonus Track Version),So Much for Suicide,20,262560,False,0.362,0.658,8,-6.248,0,0.0336,0.000365,0.00173,0.0918,0.373,137.976,4,black-metal,Rock
1itG2L5fjV1Ei958Cd6UjL,Anaal Nathrakh,The Whole of the Law,On Being a Slave,18,339625,False,0.273,0.792,5,-3.315,1,0.0864,1.4e-05,0.885,0.709,0.16,120.035,4,black-metal,Rock
7Bn4cl4SdSLJFELIvzvIsJ,Sarcófago,Inri,Satanas,19,124093,False,0.246,0.863,9,-8.621,0,0.0622,6.6e-06,0.71,0.0438,0.27,96.053,4,black-metal,Rock
47XYw9EUxucHfkqdQDyBrD,Exciter,Violence & Force,Pounding Metal,19,275466,False,0.289,0.734,11,-11.385,0,0.0588,2.36e-05,0.00112,0.0598,0.651,174.51,4,black-metal,Rock
6y3i6BjgqHNigDSkRsBRsb,Darkthrone,The Underground Resistance,The Ones You Left Behind,18,256252,False,0.244,0.985,0,-3.545,1,0.0978,8.51e-06,0.253,0.102,0.195,71.249,4,black-metal,Rock
0A6yvUmWmoAOzHH0o1UdUj,Portrayal of Guilt,CHRISTFUCKER,Master/Slave,19,155318,False,0.184,0.984,2,-4.521,1,0.194,0.00352,0.646,0.719,0.0318,152.979,3,black-metal,Rock
5GqXOR9mrPWRmpRBiJPD24,Sunken,Livslede,Delirium,18,537544,False,0.353,0.363,7,-12.685,1,0.0333,0.00293,0.836,0.1,0.0777,89.999,4,black-metal,Rock
3RIeNvIwO6ZRMLiwla7DdY,Whoredom Rife,Whoredom Rife,Gitt Til Odin,17,344466,False,0.107,0.899,9,-6.346,0,0.0666,1.48e-06,3.71e-05,0.389,0.0335,187.439,3,black-metal,Rock
5EdmjcNVN9UIl71x2LPpxQ,Regarde Les Hommes Tomber,Exile,L'exil,18,200400,False,0.153,0.848,3,-5.289,1,0.0949,1.2e-05,0.85,0.189,0.0408,134.855,4,black-metal,Rock
0EccT8UeXWgXtgm5XwFoYJ,Sarastus,II-Toinen Tuleminen,Sanat Kuolleiden,18,182000,False,0.462,0.989,9,-2.964,0,0.0737,9.67e-06,2.36e-05,0.517,0.101,120.07,4,black-metal,Rock
2Mp5jdMQspKnFjlk8ACsMw,Mork,Den Svevende Festning,Arv - Live,17,354523,False,0.162,0.98,6,-5.571,0,0.138,3.51e-05,0.0283,0.959,0.0635,129.642,4,black-metal,Rock
790GAji6LuoHsHswTGKlbY,Arckanum,Kostogher,Yvir Min Diupe Marder,18,283706,False,0.208,0.97,1,-21.9,1,0.0957,0.0,0.951,0.0962,0.0368,149.261,4,black-metal,Rock
00IXrawIDidTg6RrN3pt6X,Khold,Svartsyn,Dystopi,18,241564,False,0.398,0.75,2,-13.219,1,0.0384,4.59e-06,0.00219,0.101,0.25,95.004,4,black-metal,Rock
1fzfivd2zAPbSgfxVPpC9m,Tsjuder,Desert Northern Hell,Lord of Swords,18,256200,False,0.201,0.973,9,-6.173,0,0.0984,0.0,0.849,0.0803,0.195,112.121,4,black-metal,Rock
3k2I0XNj4ThPXcF3ieiEdh,Rose Funeral,Crucify Kill Rot,The Well,20,267399,True,0.307,0.994,4,-5.256,0,0.159,7.68e-06,0.545,0.206,0.0648,114.398,4,black-metal,Rock
4WVZCFBXHrQRhRc10oFWqD,Dom Zły,Śnisz bory tak gęste,Burza,19,278500,False,0.171,0.9,10,-6.047,1,0.18,5.22e-05,0.165,0.177,0.0368,120.034,4,black-metal,Rock
3WLUCqIJd8JS8jc3wwaC8Q,Carnifex,Bury Me in Blasphemy,The Heretic Anthem,50,252068,False,0.499,0.979,1,-5.938,1,0.125,2.68e-05,0.054,0.175,0.105,101.009,4,black-metal,Rock
4l4I0TefA8k2mN0KqzUi4R,Regarde Les Hommes Tomber,Ascension,La Tentation,18,148333,False,0.212,0.209,8,-15.091,1,0.0387,0.724,0.965,0.248,0.0323,61.755,4,black-metal,Rock
3FlVpXdWH32y2vK4BABINO,Negator,VNITAS PVRITAS EXISTENTIA,Et Verbvm Caro Factvm Est,17,212684,False,0.257,0.917,5,-8.228,1,0.0915,1.14e-05,0.000761,0.359,0.049,121.405,4,black-metal,Rock
36BpdNhpc6BuY53BopgMyu,Gehenna,Seen Through The Veils Of Darkness (The Second Spell),Shairak Kinnummh,17,305066,False,0.0999,0.899,9,-2.658,0,0.0599,3.61e-06,0.969,0.319,0.163,158.671,4,black-metal,Rock
7ryb8hcjC61lLTmkD8djkt,Myrkur,M (Deluxe Version),Mordet,18,221320,False,0.29,0.912,4,-6.43,1,0.0677,0.000158,0.54,0.0921,0.0765,127.383,4,black-metal,Rock
4Eg3w2y5JAiaVWTMWC6pHZ,Moonsorrow,Verisäkeet,Kaiku,17,499986,False,0.266,0.0887,9,-20.274,0,0.0585,0.0233,0.0889,0.465,0.0664,88.5,4,black-metal,Rock
4m9lCws9FeI0IwhVkHTb8P,Lifvsleda,Sepulkral Dedikation,Djefvulen,18,266254,False,0.376,0.866,9,-7.781,1,0.0587,9.12e-05,0.883,0.608,0.122,130.001,4,black-metal,Rock
74QIB9RqWO4C8LGHfxb7xq,Enslaved,E,Axis of the Worlds,18,469653,False,0.121,0.99,2,-4.584,1,0.108,5.74e-05,0.00358,0.112,0.405,180.059,3,black-metal,Rock
2XWPMU0Wl1QESmqrOpipYx,Khold,Svartsyn,Manngard,18,203722,False,0.349,0.886,0,-13.266,1,0.0526,3.3e-06,0.0583,0.269,0.0808,145.0,4,black-metal,Rock
7jok5zvxnrQuK2N7psZHyN,Morbid Angel,Altars of Madness,Chapel of Ghouls,40,297493,False,0.177,0.965,4,-7.14,1,0.0809,3.29e-06,0.548,0.11,0.203,96.069,4,black-metal,Rock
3fAk3N2rvFZI4QqHbaFJX2,Gruzja,I iść dalej,Moja Ratyzbona,19,258447,False,0.182,0.981,2,-3.966,1,0.0893,0.00889,0.0,0.715,0.0563,109.098,3,black-metal,Rock
2gpFhHwBF5IZwP61MaMtPX,Devil Master,Ecstasies Of Never Ending Night,Abyss in Vision,19,284053,False,0.456,0.93,3,-8.3,1,0.0514,0.000138,0.917,0.243,0.119,128.212,4,black-metal,Rock
61Am1jm5R2wE7XkhFNvujS,Avhath,The Avhath Rites,False Preacher,19,96652,False,0.23,0.939,7,-6.315,1,0.0753,0.000104,0.236,0.704,0.185,87.184,3,black-metal,Rock
6KqhPfkGbliDxjIQBVzltm,Samael,Worship Him,Manitou,18,223626,False,0.265,0.962,4,-6.976,0,0.101,0.000172,0.213,0.596,0.0754,150.655,4,black-metal,Rock
19EmOYHsf8pAJCX8wKXJMy,Enslaved,E,Hiindsiight,18,572853,False,0.178,0.799,1,-5.136,1,0.0521,0.000223,0.115,0.16,0.15,170.13,1,black-metal,Rock
4tRTglAwmKdf6ir90DH5pS,Winds of Plague,The Great Stone War,Our Requiem,19,254733,False,0.45,0.987,0,-2.784,1,0.0859,0.000206,3.37e-05,0.808,0.149,119.982,4,black-metal,Rock
5DU6cgGm1nOa2vBNPvXlHC,Therion,Theli,Interludium,19,107426,False,0.322,0.499,1,-8.847,0,0.042,1.72e-06,0.312,0.285,0.0795,74.996,4,black-metal,Rock
2NdgWc167zQO9ufNPtmDXh,Truchło Strzygi,Gwiezdny Demon,Krew Strzygi,20,258725,True,0.264,0.969,1,-5.12,1,0.166,8.81e-06,0.114,0.476,0.116,155.373,4,black-metal,Rock
4u4yBJmIws6XF0bfJx12tA,Inquisition,Black Mass for a Mass Grave,Ceremony for the Gathering of Death,17,87323,True,0.079,0.446,7,-8.991,1,0.0379,0.149,0.245,0.136,0.376,171.535,4,black-metal,Rock
4kDJ3wToUoZxnCgHeFrSPI,Necrophobic,Dawn of the Damned,Tartarian Winds,18,264600,False,0.366,0.88,7,-4.989,0,0.0533,2.92e-06,0.249,0.0727,0.251,109.97,4,black-metal,Rock
1k9BUNBGmwXxV9MoK7wwdX,Enslaved,In Times,Thurisaz Dreaming,17,493440,False,0.295,0.992,8,-5.094,0,0.132,1.57e-06,0.197,0.378,0.182,161.037,3,black-metal,Rock
4NmieuZWuPz5jb3V3sDoV8,Therion,Theli,Opus Eclipse,19,219826,False,0.493,0.771,2,-6.797,1,0.0276,0.0219,0.82,0.231,0.561,129.97,4,black-metal,Rock
67VnPLN3mqfnyJYVtSSeBT,Deströyer 666,Phoenix Rising,The Last Revelation,18,144800,False,0.29,0.959,10,-6.059,1,0.0913,2.09e-06,0.176,0.206,0.0372,160.57,3,black-metal,Rock
76u0VeHQ6XDcqDXzojjE8X,Marduk,Plague Angel (Remastered),Steel Inferno - remastered,18,143840,False,0.0671,0.96,9,-4.991,0,0.1,8.34e-06,0.78,0.0986,0.0388,60.157,4,black-metal,Rock
7ALT7GdBvEkUHQ75rdDxGX,Marduk,Those of the Unlight,A Sculpture of the Night,18,209320,True,0.164,0.985,3,-13.524,1,0.0769,0.000356,0.0139,0.345,0.0312,156.844,4,black-metal,Rock
6JbQtV4HUqGdRUZj08JRUX,Samael,Aeonics - An Anthology,Together,18,264880,False,0.465,0.895,0,-4.787,1,0.0528,0.0393,0.38,0.539,0.199,72.979,4,black-metal,Rock
3ISHQXKKHknc19IkrjrDU0,Cradle Of Filth,Damnation And A Day,The Promise Of Fever,18,356586,False,0.492,0.992,11,-4.925,0,0.113,0.000671,0.00029,0.374,0.0526,104.977,4,black-metal,Rock
4reBCBxvnJLdZCiTLPHtrZ,Wolves In The Throne Room,Black Cascade,Ex Cathedra,18,658573,False,0.115,0.953,7,-7.305,1,0.252,1.37e-05,0.719,0.318,0.0335,151.694,3,black-metal,Rock
0zbuphwpwDnFCTDO3Up3zj,Wolves In The Throne Room,Celestial Lineage,Prayer of Transformation,18,657733,False,0.0938,0.389,2,-10.403,1,0.0426,0.0321,0.836,0.131,0.154,89.264,1,black-metal,Rock
2wURETE2Z6UwmljCMyEgtY,Impaled Nazarene,Suomi Finland Perkele & Motorpenis,"Total War, Winter War",17,226826,False,0.281,0.972,6,-7.415,0,0.115,1.47e-05,0.0269,0.0676,0.0554,124.823,4,black-metal,Rock
51RlUEHxhyPzYZPu7K24A7,Therion,Lepaca Kliffoth,The Beauty in Black,20,192906,False,0.43,0.576,1,-7.745,1,0.0298,0.0117,0.534,0.123,0.377,78.236,4,black-metal,Rock
7sCHcNQVpyJ9gqDUGVryTc,Rotting Christ,Triarchy of the Lost Lovers,The First Field of the Battle,18,337306,False,0.289,0.913,9,-7.875,0,0.07,0.00045,0.559,0.0681,0.224,141.738,3,black-metal,Rock
61AvbHObN4MjfUpJOcOMc0,Rotting Christ,Thy Mighty Contract (Re-issue),Dive the Deepest Abyss,18,350293,False,0.454,0.981,2,-6.525,1,0.169,0.0126,0.741,0.375,0.243,141.338,4,black-metal,Rock
3gyYXpRajPWHM1k7wl7i0H,Rotting Christ,A Dead Poem,Ira Incensus,17,316666,False,0.467,0.862,11,-6.737,0,0.0355,1.93e-05,0.857,0.15,0.24,138.115,4,black-metal,Rock
5ayf7MiGb4OleRyIg8wOn5,Therion,The Miskolc Experience (Live),Draconian Trilogy - Live in Miskolc,20,517600,False,0.403,0.693,2,-7.506,0,0.0301,0.0091,0.479,0.93,0.169,95.052,4,black-metal,Rock
7MOMkeydYmyvxbidrx2gT4,Rotting Christ,A Dead Poem,Full Colour Is the Night,17,287466,False,0.455,0.887,9,-6.57,0,0.0342,3.08e-06,0.554,0.116,0.439,136.103,4,black-metal,Rock
2B34RFUGMBZKwONE5sElkm,Eisregen,Blutbahnen / eine erhalten (Remastered 2022),Eisenkreuzkrieger - Remastered 2022,19,260372,True,0.288,0.951,0,-6.788,0,0.0618,0.00929,0.000627,0.184,0.146,145.347,4,black-metal,Rock
2ZWUcwJFwHAKmfWbc1bOK9,Toxic Holocaust,Primal Future: 2019,Controlled By Fear,20,148411,False,0.498,0.92,2,-6.373,1,0.0389,0.00309,0.00382,0.119,0.483,92.517,4,black-metal,Rock
1IC2K7Au4MlsVFPkIEeN7Z,Samael,Blood Ritual,Epilogue,17,39600,False,0.203,0.229,2,-14.883,1,0.0389,0.431,0.941,0.146,0.0326,103.216,3,black-metal,Rock
5uSq44B4BVNOG5FklL98lc,Wolves In The Throne Room,Celestial Lineage,Woodland Cathedral,18,326306,False,0.0629,0.404,5,-10.396,1,0.0362,0.21,0.0,0.0873,0.037,67.305,5,black-metal,Rock
5ewW3UyoQblDHBySUFfNi9,Alcest,Split EP,Circe Poisoning the Sea,38,189506,False,0.406,0.189,10,-16.322,0,0.0306,0.944,0.952,0.113,0.0645,131.934,3,black-metal,Rock
1ghbMdugKTOluXxDiIc1Pp,Totalselfhatred,Totalselfhatred,Enlightment,39,341040,False,0.211,0.447,9,-6.096,0,0.0498,0.00296,0.805,0.109,0.0449,121.237,4,black-metal,Rock
6YGDbl5MJmMSUP33UbGoAo,Dark Funeral,Where Shadows Forever Reign,Unchain My Soul,41,320435,False,0.421,0.999,4,-5.51,1,0.106,2.91e-05,0.167,0.0877,0.0271,114.076,4,black-metal,Rock
1pF5SqpGCz8tHh0MR88Tg4,Celtic Frost,Into the Pandemonium,Mexican Radio,8,209320,False,0.242,0.931,7,-7.779,1,0.0777,9.83e-06,0.0792,0.0371,0.424,178.937,4,black-metal,Rock
61E94KWRUkFqUPqr56oYjD,Forefather,Steadfast,Steadfast,18,306680,False,0.28,0.95,11,-5.124,1,0.0625,4.36e-05,0.298,0.294,0.352,106.627,4,black-metal,Rock
3vadV5PzHc3tB5S0CWCBmc,Body Void,Ruins,Swan,19,395035,False,0.293,0.584,7,-7.605,1,0.0593,0.0611,0.929,0.11,0.0574,129.667,4,black-metal,Rock
5FTkkXzay4muIam94XQwPT,Mizmor;Thou,Myopia,Myopia,19,621811,False,0.269,0.729,7,-9.062,1,0.0419,0.000237,0.865,0.176,0.117,101.779,3,black-metal,Rock
3RIeNvIwO6ZRMLiwla7DdY,Whoredom Rife,Whoredom Rife,Gitt Til Odin,17,344466,False,0.107,0.899,9,-6.346,0,0.0666,1.48e-06,3.71e-05,0.389,0.0335,187.439,3,black-metal,Rock
1uUq5kvGpoH5HTyw3nuh4X,Vader;Maciej Taff,Necropolis,Fight Fire With Fire,49,245853,False,0.404,0.996,6,-2.738,1,0.141,4.34e-06,0.162,0.303,0.185,187.018,4,black-metal,Rock
3DlDjARjuTlDaJ7TU1UNtM,Witchery,Nightside,Nightside,17,237800,False,0.422,0.811,0,-6.974,1,0.0429,0.0102,0.0374,0.0781,0.212,135.832,4,black-metal,Rock
4zUU0VOduQFLb5iQhmaNDD,Behemoth,The Apostasy,Chant for Ezkaton 2000 E. V.,46,310226,True,0.505,0.989,3,-6.861,1,0.0859,7.45e-05,0.345,0.698,0.0536,90.038,4,black-metal,Rock
0o4r0WEOQcITh4vUrU7M4M,Vreid,Lifehunger,Sokrates Must Die,18,208798,False,0.27,0.968,9,-5.351,0,0.104,2.02e-06,0.101,0.336,0.201,168.024,4,black-metal,Rock
3x9uPWasYQQn8WGUg1zuMm,Wormwood,Arkivet,Overgrowth,18,317386,False,0.265,0.904,4,-6.334,0,0.0901,0.00043,0.0513,0.0657,0.091,113.031,4,black-metal,Rock
095ca7I4MPYD6bDyNeXOGh,LIK,Carnage,To Kill,19,209300,False,0.177,0.992,6,-4.678,1,0.166,3.96e-06,0.301,0.562,0.27,115.096,4,black-metal,Rock
2PENGNC4Du8VO4eihW5EEf,Cadaveria,The Shadows' Madame,Spell,18,314920,False,0.21,0.99,7,-4.503,1,0.24,0.000117,0.0,0.38,0.117,89.588,4,black-metal,Rock
0mXilykDwoHhujMB1Yjzxa,Månegarm,Urminnes hävd - The Forest Sessions,Utfärd,18,185973,False,0.45,0.638,0,-7.516,1,0.0388,0.0712,0.000619,0.563,0.292,138.251,4,black-metal,Rock
38HX0862Hxv9juLuRLrtIw,Hulder,Godslastering: Hymns of a Forlorn Peasantry,Purgations of Bodily Corruptions,19,263048,False,0.15,0.963,2,-7.212,1,0.0752,0.0955,0.287,0.0732,0.111,150.123,4,black-metal,Rock
3VKAD3ucHwTW1FbPGpmjeL,Susperia,Unlimited,Home Sweet Hell,18,284586,True,0.431,0.943,7,-4.923,1,0.073,3.8e-06,0.00098,0.337,0.369,135.01,4,black-metal,Rock
3cXSZnTbHig0sntFrDqE0f,Leviathan,Scar Sighted,Wicked Fields of Calm,17,345742,False,0.258,0.974,4,-7.602,1,0.0637,0.00471,0.993,0.194,0.148,155.944,4,black-metal,Rock
0BtX4NKl00Mmwf3yDhHy6N,Deafheaven,10 Years Gone (Live),The Pecan Tree - Live,18,705159,False,0.242,0.899,9,-6.301,0,0.0696,1.53e-05,0.878,0.101,0.294,133.873,4,black-metal,Rock
6YgNYWr0g96uWRHEj1tkj5,Sigh,In Somniphobia,The Transfiguration Fear,18,291133,False,0.238,0.947,5,-5.132,0,0.0651,0.00113,7.52e-05,0.255,0.325,84.526,4,black-metal,Rock
0jRdMXriTIWk0Bjr3ZSp49,Cadaveria,Horror Metal (Undead Edition),Flowers in Fire,18,411605,False,0.462,0.744,11,-8.118,0,0.0424,7.97e-05,0.0854,0.287,0.0621,134.063,4,black-metal,Rock
20GcfxNGnwLuhuRPkigmSX,Primordial,To the Nameless Dead,No Nation On This Earth,17,492000,False,0.0954,0.869,2,-5.071,0,0.0802,3.2e-06,0.31,0.348,0.137,89.08,4,black-metal,Rock
5BDhshCRCpP3SDhkaPwvv8,Sólstafir,Endless Twilight of Codependent Love,Úlfur,18,528581,False,0.392,0.74,10,-6.937,1,0.0422,0.000437,0.674,0.0914,0.214,140.106,4,black-metal,Rock
2biGEMYnKkiqJXkS8Koiaw,Panopticon,Kentucky,Kentucky,18,201066,False,0.456,0.399,7,-16.311,1,0.0311,0.644,0.656,0.231,0.689,99.951,4,black-metal,Rock
22yUEwgKehG1UwliqA7hUr,Sólstafir,Svartir Sandar,Draumfari,17,219800,False,0.144,0.864,2,-1.648,0,0.0675,0.00186,0.763,0.108,0.318,149.541,4,black-metal,Rock
6DY2S2c3PqkQyfEgUlXoPn,Leviathan,Massive Conspiracy Against All Life,"Merging with Sword, Onto Them",18,658080,True,0.0974,0.991,10,-5.243,1,0.26,0.00861,0.911,0.164,0.0294,159.977,4,black-metal,Rock
2SPRECOWPMYu5f8y7VPGBe,Sargeist,Satanic Black Devotion,Returning to Misery & Comfort,17,277906,False,0.209,0.998,7,-5.657,0,0.0863,0.000162,0.933,0.207,0.0266,157.834,4,black-metal,Rock
16eOklSgkPJCk31PGB6fhc,Månegarm,Legions of the North,Sons of War,18,335913,False,0.407,0.98,5,-4.034,0,0.122,1.36e-05,0.00138,0.0844,0.104,134.992,4,black-metal,Rock
4BCbJuo6vNR6zsgaf7hath,Alcest,Spiritual Instinct,Les jardins de minuit,39,473000,False,0.179,0.796,10,-8.652,1,0.0412,4.79e-06,0.832,0.109,0.178,146.175,4,black-metal,Rock
7APWOXPMfDbSpQ7u9PODEB,Behemoth,The Apostasy,Devilock,17,80440,False,0.304,0.923,1,-6.625,0,0.0725,8.19e-05,0.406,0.33,0.186,105.984,4,black-metal,Rock
